Date,ID,Filter,Tweet,Retweets,Favorites,Mentions,Hashtags
4/29/2018 15:00,9.91E+17,spam,Top # Cryptocurrency RANK DOWN ( # crypto # bitcoin # altcoin): $ NPXS-7 $ KIN-6 $ DCN-6 $ SYS-6 $ BCN-5 $ WAX-5 $ DRGN-5 $ MONA-4 $ HSR-4 $ MITH-3 $ MCO-3 $ MKR-3 $ BNT-3 $ WAN-3 $ GTO-3 $ AION-2 $ DGB-2 $ XVG-2 $ XZC-2https://itunes.apple.com/us/app/crypto-top-charts/id1330477129?mt=8 …,0,0,,# # # #
4/29/2018 13:00,9.91E+17,spam,Top 10 Mentions on Twitter in the last hour - $ TRX $ BTC $ ETH $ XVG $ NEO $ XRP $ LTC $ EOS $ ADA $ BCHpic.twitter.com/j9ew8d0Rlf,2,4,,
4/29/2018 7:08,9.91E+17,spam,Trade with BitMEX for up to 100x Leverage! http://bitmex.com/register/m9MNxm Billions of dollars are traded on BitMEX. Join us! $ HSR $ LRC $ POWR $ BCH $ GNT $ ICN $ NEBL $ XLM $ ETN $ DRGN $ SALT $ LINK $ MONA $ TRX $ FUN $ BCN $ ICX $ ZCL $ VEN $ XVG pic.twitter.com/W7RkUfF9Vk,0,0,,
4/29/2018 15:19,9.91E+17,spam,Troooon! # TRX # Tron # TRONICS # Crypto # BTC # XVG $ XVG $ MIOTA $ DASH # ltc # doge # ada # xrp # altcoins # altcoinnews # bitcoin # LTC # ETH # AppCoin # ADA $ XLM # EOS # dash # neo # Lend # CryptoChoe # tailopez # Altcoinbuzzio $ EOS $ NEO $ XEM $ BCH $ XMR # VEN # LSK $ QTUM $ WAVES $ STRAT # PhilakoneCryptohttps://twitter.com/crypchart/status/990656744694206464 …,1,0,,# # # # # # # # # # # # # # # # # # # # # # # # # # #
4/29/2018 16:42,9.91E+17,spam,Upcoin Exchange will be giving away 7 different prizes everyday incl. iPhone and Ledger from May 2nd - May 12th all you have to do is sign up http://www.upcoin.rocks and trade! $ ICX $ DGD $ STEEM $ WAVES $ XVG $ MKR $ SC $ DCR $ AE $ RHOC $ SNT $ PPT $ WTC $ VERI $ BTM $ KMD $ ARK $ ZRX $ ETNpic.twitter.com/0dllbBcSOp,0,0,,
4/29/2018 7:04,9.91E+17,spam,URBIT # Airdrop https://tokensale.urbit.io/?ref=2e815378 # giveaway # GiveawayAlert $ xvg $ xrp $ btc $ sc $ redd $ life $ ltc $ doge $ zcl $ wings $ qtum $ ada # bitcoin # siacoin # verge # ripple # crypto # cryptocurrency # cryptocurrencies # Vergewhale # rich # blockchain # NEO # IOTA # bitcoinprice # bitcoinnews # POE,1,0,,# # # # # # # # # # # # # # # # # #
4/29/2018 16:30,9.91E+17,spam,Value of $ EOS is: $21.30 Binance is one of the top 10 crypto exchanges. Sign up here http://binance.com/?ref=10078236 $ SHIFT $ BCAP $ READ $ XVG $ XLR $ PPY $ EXP $ CMPCO $ TFL $ ARDR $ BTA $ RCN $ AUR $ GVT $ RNT $ QWARK $ EKO $ QASH $ ONT $ FUEL $ UKG $ SNRG $ NXTpic.twitter.com/zXG30AyqBz,0,0,,
4/29/2018 11:44,9.91E+17,spam,Verge $ XVG price: $0.069321 Binance is TEMPORARILY accepting new users! GO! http://binance.com/?ref=10078236 $ RISE $ ZEPH $ CREA $ ITC $ GAME $ MEME $ ZSC $ VIU $ LOC $ XSH $ MNE $ BBR $ ABY $ WCT $ RHOC $ TIX $ NBT $ ADX $ BNB $ PAY $ ADT $ MUE $ SHOWpic.twitter.com/PivPw2HSVm,0,0,,
4/29/2018 7:07,9.91E+17,spam,Verge $ XVG price: $0.069623 You can trade for as low as 0.05% fee on Binance! http://binance.com/?ref=10078236 $ SPF $ CAT $ NLG $ MDT $ THC $ SSC $ CTR $ CMT $ OXY $ VOISE $ BURST $ XST $ STK $ APPC $ PRG $ AIDOC $ DASH $ AST $ RIC $ MEME $ GBYTE $ ATM $ ICOSpic.twitter.com/ySZ1CHM1tw,0,0,,
4/29/2018 12:46,9.91E+17,spam,Verge $ XVG price: $0.069776 HURRY! Binance is currently accepting new users http://binance.com/?ref=10078236 $ RMC $ PPT $ CRW $ REDD $ XSPEC $ RCT $ DICE $ POWR $ ODN $ ETP $ NEO $ ZCL $ ZSC $ PRE $ EGC $ ELIX $ NEM $ MOON $ XRP $ CTR $ ETH $ CANN $ SLSpic.twitter.com/STiXmfOibz,0,2,,
4/29/2018 8:57,9.91E+17,spam,Verge $ XVG price: $0.069924 Binance registration is ONLINE! We JUST checked! http://binance.com/?ref=10078236 $ SONM $ LTC $ MLN $ VTR $ VERI $ XPA $ PHR $ XP $ PLBT $ TOA $ FRST $ CRB $ DGB $ RISE $ FAIR $ MYST $ XRL $ XLR $ BTA $ BLUE $ RCT $ ELF $ GRIDpic.twitter.com/c0uNsGTN0w,0,0,,
4/29/2018 14:05,9.91E+17,spam,Verge $ XVG price: $0.069963 Best and cheapest exchange to trade crypto. Check it out http://binance.com/?ref=10078236 $ ZCL $ OMG $ RHOC $ PLR $ OCT $ DOPE $ MONA $ PRO $ ATL $ NBT $ TIO $ BNT $ FLIXX $ KCS $ CND $ MTL $ TFL $ ABY $ ION $ INT $ READ $ ZEPH $ INKpic.twitter.com/lUrjODuvDW,0,0,,
4/29/2018 14:07,9.91E+17,spam,Verge $ XVG price: $0.069963 Binance is one of the most prominent exchange in crypto. http://binance.com/?ref=10078236 $ GMT $ XRP $ UFR $ OCT $ MER $ EVX $ ADB $ TX $ ARY $ SPR $ MGO $ KORE $ MDS $ XPA $ ZRX $ XSPEC $ MUE $ QAU $ ZEC $ XLM $ DENT $ DGB $ BOTpic.twitter.com/dJD6JyFFBZ,0,0,,
4/29/2018 13:57,9.91E+17,spam,Verge $ XVG price: $0.069973 We checked! Binance registration is currently open http://binance.com/?ref=10078236 $ NXT $ ACE $ NXS $ FCT $ BURST $ XEM $ EDR $ UNB $ MCO $ ZCL $ LOC $ PBL $ MDS $ IOC $ EAC $ MDA $ FRST $ BLK $ DOPE $ CDT $ NMC $ KCS $ DNApic.twitter.com/uOwJCIEU25,0,0,,
4/29/2018 16:33,9.91E+17,spam,Verge $ XVG price: $0.070057 Binance has mobile apps so you can trade anywhere. Sign up! http://binance.com/?ref=10078236 $ ENRG $ ENJ $ CAT $ LUX $ RPX $ ELF $ NEBL $ VOISE $ LRC $ ZEN $ STEEM $ SBTC $ FLIXX $ SMT $ REAL $ COB $ ETN $ STX $ ETC $ TKN $ HAT $ MNE $ NMCpic.twitter.com/GHPsPUNfMm,0,0,,
4/29/2018 15:23,9.91E+17,spam,Verge $ XVG price: $0.070171 We verified that Binance is accepting new users! http://binance.com/?ref=10078236 $ LRC $ REDD $ BCY $ ZNY $ MGO $ LKK $ NMC $ SNC $ ABY $ BRX $ BTG $ ZEN $ MUE $ QTUM $ LINK $ SIB $ UGC $ HMQ $ DCN $ SNGLS $ GNO $ ATM $ CLUBpic.twitter.com/AwjV4qsgXP,0,0,,
4/29/2018 7:47,9.91E+17,spam,Verge $ XVG price: $0.070218 Binance registration is ONLINE! We JUST checked! http://binance.com/?ref=10078236 $ TFL $ REAL $ MYST $ TRIG $ THC $ BCD $ ATMS $ XPM $ NEM $ COSS $ ARGS $ XIOS $ MUE $ UKG $ VOX $ LIGHT $ COVAL $ SPF $ QTUM $ ETH $ INT $ HKN $ DGDpic.twitter.com/S9NvVKq1qM,0,0,,
4/29/2018 16:20,9.91E+17,spam,Verge $ XVG price: $0.070363 You can trade for as low as 0.05% fee on Binance! http://binance.com/?ref=10078236 $ MLN $ IOC $ HT $ FLIK $ XBC $ GNX $ SPR $ DBC $ SPANK $ NMC $ FTC $ DATA $ EDO $ QVT $ PRG $ GCR $ CREA $ UGC $ SWIFT $ SXC $ EBET $ CLUB $ MANApic.twitter.com/1W27GVM1EU,0,0,,
4/29/2018 13:03,9.91E+17,spam,Verge $ XVG price: $0.070445 Binance registration is now OPEN for limited time! http://binance.com/?ref=10078236 $ XPA $ DRT $ IPC $ ENG $ NET $ HEAT $ NVST $ EAC $ CFI $ HGT $ SOAR $ MTH $ RNT $ NAV $ RHOC $ GVT $ BAT $ ADX $ BELA $ SXC $ LMC $ MDA $ YOYOWpic.twitter.com/C1DguZIKLK,0,0,,
4/29/2018 14:57,9.91E+17,spam,Verge (XVG): Coming Soon To a Bank Near You. https://dollardestruction.com/2018/04/29/verge-xvg-coming-soon-to-a-bank-near-you/ … via @ Dollar Destruction # XVG $ xvg # vergecurrency,5,7,@,# #
4/29/2018 14:56,9.91E+17,spam,Verge (XVG): Coming Soon To a Bank Near You. https://dollardestruction.com/2018/04/29/verge-xvg-coming-soon-to-a-bank-near-you/ … via @ DollarDestruct # XVG $ xvg # vergecurrency # Finance # tpay # TokenPay,19,35,@,# # # # #
4/29/2018 16:34,9.91E+17,spam,want to buy the next 30x coin? sign up on http://gate.io now! https://gate.io/ref/1085639 $ BTC $ ZCL $ ETH $ ETC $ BCH $ LTC $ XRP $ DASH $ BTG $ XLM $ XMR $ ZEC $ SNT $ ADA $ NEO $ NXT $ OMG $ POWR $ VTC $ VOX $ XEM $ LSK $ DGB $ DOGE $ COVAL $ XVG $ GRS $ AMP $ strat $ sc $ XRB $ NAV 19136pic.twitter.com/R1Noe8nnnW,0,0,,
4/29/2018 7:16,9.91E+17,spam,Which coin has the most deranged cult like following? $ XVG $ TRX $ BTC $ WAN,0,2,,
4/29/2018 7:12,9.91E+17,spam,Who Can Make 1687% Profit ? We Are Join : http://t.me/Monsterpumper $ BTC $ ETH $ NEO $ XLM $ XRP $ ADA $EMC2 $ OMG $ BCC $ VTC $ AEON $ ZEC $ ADX $ XVG $ BAT $ LTC $ XEL $ GNT $ GUP $ MONA $ BNT $ XZC $ BNB $ WABI $ IOST $ CDT $ BTS $ BCD $ EOS $ EVX $ GXS $ GTO $ QSP,0,0,,
4/29/2018 15:24,9.91E+17,spam,Wooo Selfkey! # selfkey # Crypto # BTC # XVG $ XVG $ MIOTA $ DASH # ltc # doge # ada # xrp # altcoins # altcoinnews # bitcoin # LTC # ETH # AppCoin # ADA $ XLM # EOS # dash # neo # Lend @ CryptoChoe @ tailopez @ Altcoinbuzzio $ EOS $ NEO $ XEM $ BCH $ XMR # VEN # LSK $ QTUM $ WAVES $ STRAT @ PhilakoneCryptohttps://twitter.com/CryptoVanessa/status/988310430601875456 …,0,0,@ @ @ @,# # # # # # # # # # # # # # # # # # # # #
4/29/2018 14:22,9.91E+17,spam,Xriba AIRDROP! Sign up and get your free coins! Referral Link: http://sociali.io/ref/jX13052877 # airdrop # bounty $ trx $ bnb $ appc $ xvg $ sys $ ncash,0,0,,# #
4/29/2018 15:25,9.91E+17,spam,Yeah! Selfkey! # selfkey # Crypto # BTC # XVG $ XVG $ MIOTA $ DASH # ltc # doge # ada # xrp # altcoins # altcoinnews # bitcoin # LTC # ETH # AppCoin # ADA $ XLM # EOS # dash # neo # Lend @ CryptoChoe @ tailopez @ Altcoinbuzzio $ EOS $ NEO $ XEM $ BCH $ XMR # VEN # LSK $ QTUM $ WAVES $ STRAT @ PhilakoneCryptohttps://twitter.com/SelfKey/status/988722697122140160 …,0,1,@ @ @ @,# # # # # # # # # # # # # # # # # # # # #
4/29/2018 8:25,9.91E+17,spam,"You can make 5x in 1 month, just look at these faithfulstar channel -> https://goo.gl/rcUxiG $ OCT $ XLM $ MNX $ EVX $ SKY $ CPC $ MDT $ DBC $ STRAT $ UNB $ VERI $ TNC $ QWARK $ XVG $ TRX $ XMR $ XMY $ RDN SNDHAzBnRfrNSzf58ayENTsz",0,2,,
4/29/2018 13:30,9.91E+17,spam,ZCash $ ZEC price is: $292.11 Binance is TEMPORARILY accepting new users! GO! http://binance.com/?ref=10078236 $ XEM $ SALT $ ZSC $ BTA $ SWFTC $ MIOTA $ XLM $ EBET $ XVG $ ETF $ DCT $ VIA $ XAUR $ LGD $ BCX $ MEE $ AE $ LINK $ SKY $ ION $ PTC $ GNX $ FLDCpic.twitter.com/64j0h1VVjG,0,0,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
4/29/2018 13:44,9.91E+17,,- $ xvg broke 0.5 fib support - 730 / 750 sats range is a good buy imo - set stop loss 710,0,0,,
4/29/2018 8:05,9.91E+17,,# CRYPTO $ ONION $ BTC $ LTC $ ETH similar circulation and max supply to Bitcoin and only 2$ish right now PLUS # TORNetwork lol it's like $ BTC & $ XVG had a baby! This is a no brainer! VERY POWERFUL! # DYOR https://twitter.com/bigbrother77787/status/990593630552428545 …,0,0,,# # #
4/29/2018 12:22,9.91E+17,,"# CryptoTrading tip of the day: Don't get discouraged by red candles As obvious as it is, nothing is ever on a straight path up, thats just not how markets work. If this is you, kill that mindset asap # bitcoin # bitcointrading # crypto # cryptocurrency $ trx $ wan $ xvg $ eth $ eos $ bnbpic.twitter.com/QpNxN63C8n",0,1,,# # # # #
4/29/2018 8:30,9.91E+17,,$ BCPT / Binance Buy: 6200-6400 Sell 7500-8500-9900-1200 stop 5500 Join this: https://t.me/bittrexsignal3145 … $ OMG $ NEO $ PAY $ BTC $ LSK $ MCO $ VTC $ SC $ TIX $ ADX $ TRIG $ STRAT $ XMR $ PAY $ BTS $ XEM $ ETH $ XRP $ QTUM $ LTC $ XVG $ BTC $ FUN $ IOP $ NEO $ DGB $ XVG $ CVC $ BTS $ QRL $ NXT $ XVC $ IOC,0,1,,
4/29/2018 13:08,9.91E+17,,$ BRD Strong buy! $ BTC $ LTC $ ETH $ XMR $ DASH $ XRP $ TRX $ ADA $ POE $ ZRX $ XVG $ EOS $ NEO $ XLM $ ICX $ BCD $ XEM $ MANA $ LEND $ CND $ ETC $ BNB $ RDD $ BAT,0,0,,
4/29/2018 13:08,9.91E+17,,$ BRD Strong buy! Don't miss it. $ BTC $ LTC $ ETH $ XMR $ DASH $ XRP $ TRX $ ADA $ POE $ ZRX $ XVG $ EOS $ NEO $ XLM $ ICX $ BCD $ XEM $ MANA $ LEND $ CND $ ETC $ BNB $ RDD $ BATpic.twitter.com/l2LDAVzwn8,0,0,,
4/29/2018 11:14,9.91E+17,,$ btc $ bch $ xrp $ xlm $ xvg $ str $ eth $ lite $ doge $ bcn # hodl $ trx @ BabyPips $ fun $ ada $ gbtchttps://amp.businessinsider.com/basis-ceo-nader-al-naji-interview-on-funding-and-cryptocurrency-2018-4 …,0,1,@,#
4/29/2018 7:53,9.91E+17,,$ btc $ bch $ xrp $ xlm $ xvg $ str $ eth $ lite $ doge $ bcn # hodl $ trx @ BabyPips $ fun $ ada $ gbtchttps://cointelegraph.com/news/markets-edge-back-into-the-green-after-mid-week-correction/amp …,0,0,@,#
4/29/2018 11:15,9.91E+17,,$ btc $ bch $ xrp $ xlm $ xvg $ str $ eth $ lite $ doge $ bcn # hodl $ trx @ BabyPips $ fun $ ada $ gbtchttps://cointelegraph.com/news/us-sec-official-says-ico-regulation-should-be-balanced-congressman-suggests-ban/amp …,0,0,@,#
4/29/2018 8:31,9.91E+17,,$ btc reached 9570 75% profit Join this: https://t.me/bittrexsignal3145 … $ OMG $ NEO $ PAY $ BTC $ LSK $ MCO $ VTC $ SC $ TIX $ ADX $ TRIG $ STRAT $ XMR $ PAY $ BTS $ XEM $ ETH $ XRP $ QTUM $ LTC $ XVG $ BTC $ FUN $ IOP $ NEO $ DGB $ XVG $ CVC $ BTS $ QRL $ NXT $ XVC $ IOC $ LMC $ BCC $ MTL $ ZEC $ DASH $ SYS $ GAME $ NXT,0,0,,
4/29/2018 13:23,9.91E+17,,"$ EDO Daily - Taking off... See ya # crypto # dyor super glad that I came across this one, solid AF. Breakout backed by volume, this is only going up from here. # cryptocurrency # altcoin # Altseason # bitcoin $ BTC $ XTL $ XVG $ ETH $ EOS $ MTH $ STRATpic.twitter.com/UXJEgt8JBq",0,0,,# # # # # #
4/29/2018 8:31,9.91E+17,,$ KORe chased first target profit : 15% Join this: https://t.me/bittrexsignal3145 … $ OMG $ NEO $ PAY $ BTC $ LSK $ MCO $ VTC $ SC $ TIX $ ADX $ TRIG $ STRAT $ XMR $ PAY $ BTS $ XEM $ ETH $ XRP $ QTUM $ LTC $ XVG $ BTC $ FUN $ IOP $ NEO $ DGB $ XVG $ CVC $ BTS $ QRL $ NXT $ XVC $ IOC $ LMC $ BCC $ MTL $ ZEC $ DASH $ SYS,0,1,,
4/29/2018 13:04,9.91E+17,,$ MTH Daily - volume doubled... # bagged Let's goooo @ Monetha_io # altcoin # Altseason # crypto # cryptomamba # cryptocurrency $ btc $ eth $ xvg $ xtl $ strat $ edo $ eospic.twitter.com/gKe1u9kSti,0,1,@,# # # # # #
4/29/2018 8:31,9.91E+17,,$ NEOS reached 0.000539+ ' 28% PROFIT Join this: https://t.me/bittrexsignal3145 … $ OMG $ NEO $ PAY $ BTC $ LSK $ MCO $ VTC $ SC $ TIX $ ADX $ TRIG $ STRAT $ XMR $ PAY $ BTS $ XEM $ ETH $ XRP $ QTUM $ LTC $ XVG $ BTC $ FUN $ IOP $ NEO $ DGB $ XVG $ CVC $ BTS $ QRL $ NXT $ XVC $ IOC $ LMC $ BCC $ MTL $ ZEC $ DASH $ SYS,0,0,,
4/29/2018 8:30,9.91E+17,,$ NULS / Binance Entry point: 0.0003788 Target 1: 0.0004000 Target 2: 0.0004500 Target 3: 0.0004900 Stop loss: 0.0003200 Join this: https://t.me/bittrexsignal3145 … $ OMG $ NEO $ PAY $ BTC $ LSK $ MCO $ VTC $ SC $ TIX $ ADX $ TRIG $ STRAT $ XMR $ PAY $ BTS $ XEM $ ETH $ XRP $ QTUM $ LTC $ XVG $ BTC $ FUN,0,1,,
4/29/2018 8:30,9.91E+17,,$ OK/ Bittrex Entry point: 0.00002000-2200 Target 1: 0.00002570 Target 2: 0.00002850 Target 3: 0.00003040 Stop loss: 0.00001755 Join this: https://t.me/bittrexsignal3145 … $ OMG $ NEO $ PAY $ BTC $ LSK $ MCO $ VTC $ SC $ TIX $ ADX $ TRIG $ STRAT $ XMR $ PAY $ BTS $ XEM $ ETH $ XRP $ QTUM $ LTC $ XVG $ BTC,0,0,,
4/29/2018 8:31,9.91E+17,,$ POWR/ Bittrex/ Binance BUY: 6100-6200 Sell 6600 - 7100 - 8500 - 9900 Stop : 5500 Join this: https://t.me/bittrexsignal3145 … $ OMG $ NEO $ PAY $ BTC $ LSK $ MCO $ VTC $ SC $ TIX $ ADX $ TRIG $ STRAT $ XMR $ PAY $ BTS $ XEM $ ETH $ XRP $ QTUM $ LTC $ XVG $ BTC $ FUN $ IOP $ NEO $ DGB $ XVG $ CVC $ BTS $ QRL,0,0,,
4/29/2018 8:58,9.91E+17,,$ scs $ eca $ xvg $ btc $ bch $ eth $ xrp $ ltc $ dash $ etc $ xem $ doge $ dgb $ ada $ neo $ xlm $ eos $ iota $ xmr $ strat $ btg $ synx $ swt $ ppc $ cvc $ ardr $ nxt $ zcl $ xvg $ fun $ rdd $ vox $ vib $ vtchttps://twitter.com/electralance/status/990620337359421440 …,0,1,,
4/29/2018 9:00,9.91E+17,,"$ VERI increased very fast and will go to atm$, check this news -> https://goo.gl/cKX4nh $ QWARK $ EVX $ XVG $ VERI $ XLM $ SKY $ TRX $ TNC $ XMR $ RDN $ UNB $ XMY $ OCT $ STRAT $ DBC $ MDT $ CPC $ MNX FdrbRiTyzAGQQNezyQF5547a",0,0,,
4/29/2018 11:18,9.91E+17,,$ XVG # massadoption 2018 is going to blow our socks off. If you are reading this you are an early adopter of crypto. Congratulations. https://stocksgazette.com/2018/04/29/verge-xvg-coming-soon-to-a-bank-near-you/amp/ …,0,0,,#
4/29/2018 13:11,9.91E+17,,$ xvg about to break. Increase in volume.,0,0,,
4/29/2018 9:50,9.91E+17,,$ XVG Warming up. https://twitter.com/blbtheman/status/990626315622633476 …,0,0,,
